BETA	MAF	P	study	gene
0.0432	0.4625	2.247e-18	MTAG 5e-8	no
0.0394	0.2012	6.386e-11	MTAG 5e-8	no
-0.1545	0.0555	4.39e-47	MTAG 5e-8	no
-0.058	0.09132	5.52e-12	MTAG 5e-8	no
0.0386	0.4895	5.659e-15	MTAG 5e-8	no
0.0308	0.4759	1.607e-09	MTAG 5e-8	no
0.08	0.07567	2.305e-14	MTAG 5e-8	no
-0.0406	0.2571	2.385e-13	MTAG 5e-8	no
-0.0413	0.1563	9.209e-11	MTAG 5e-8	no
0.0542	0.1558	7.976e-16	MTAG 5e-8	no
0.0353	0.4117	1.529e-11	MTAG 5e-8	no
0.0753	0.4889	8.083e-51	MTAG 5e-8	no
0.0483	0.4347	2.305e-22	MTAG 5e-8	no
-0.0295	0.2947	1.917e-08	MTAG 5e-8	no
-0.0508	0.4579	4.117e-24	MTAG 5e-8	no
-0.0603	0.1657	1.637e-20	MTAG 5e-8	no
-0.063	0.1593	1.771e-10	MTAG 5e-8	no
-0.0538	0.1374	1.212e-12	MTAG 5e-8	no
0.105	0.180146	5.88e-09	MTAG 5e-8	no
0.0586	0.1328	1.103e-14	MTAG 5e-8	no
0.0737	0.3664	2.518e-43	MTAG 5e-8	no
-0.0303	0.3003	2.619e-08	MTAG 5e-8	no
-0.087	0.3556	3.8e-45	MTAG 5e-8	no
-0.0443	0.0963	9.073e-09	MTAG 5e-8	no
-0.0375	0.1456	1.118e-08	MTAG 5e-8	no
-0.0361	0.2084	1.435e-08	MTAG 5e-8	no
-0.0342	0.2153	8.211e-09	MTAG 5e-8	no
-0.0382	0.1521	3.345e-08	MTAG 5e-8	no
-0.059	0.4334	2.553e-32	MTAG 5e-8	no
-0.0555	0.3574	5.687e-29	MTAG 5e-8	no
0.0307	0.3281	1.375e-08	MTAG 5e-8	no
0.0527	0.1047	6.045e-11	MTAG 5e-8	no
-0.0323	0.3083	1.159e-09	MTAG 5e-8	no
0.0419	0.2288	2.018e-12	MTAG 5e-8	no
0.119	0.4512	1.14e-91	MTAG 5e-8	no
-0.0605	0.1537	1.313e-18	MTAG 5e-8	no
0.0333	0.3623	9.722e-11	MTAG 5e-8	no
-0.1625	0.01339	3.303e-09	MTAG 5e-8	no
0.0398	0.3228	4.477e-14	MTAG 5e-8	no
-0.068	0.1351	9.67e-10	MTAG 5e-8	no
-0.0426	0.1606	8.27e-12	MTAG 5e-8	no
0.0461	0.2215	1.657e-15	MTAG 5e-8	no
0.0327	0.3665	9.69e-11	MTAG 5e-8	no
0.0342	0.2173	4.011e-08	MTAG 5e-8	no
0.049	0.09879	8.091e-09	MTAG 5e-8	no
0.0877	0.05549	7.264e-14	MTAG 5e-8	no
-0.0312	0.4272	3.163e-09	MTAG 5e-8	no
-0.0397	0.1662	3.493e-09	MTAG 5e-8	no
0.0727	0.4897	1.414e-45	MTAG 5e-8	no
0.0347	0.2471	1.143e-09	MTAG 5e-8	no
-0.0358	0.4358	5.333e-13	MTAG 5e-8	no
0.045	0.2889	7.848e-14	MTAG 5e-8	no
-0.0383	0.2874	2.776e-13	MTAG 5e-8	no
0.0526	0.4656	4.477e-27	MTAG 5e-8	no
-0.0301	0.4846	4.802e-10	MTAG 5e-8	no
-0.0919	0.08799	9.234e-32	MTAG 5e-8	no
0.081	0.06002	3.328e-13	MTAG 5e-8	no
0.0605	0.216	7.547e-24	MTAG 5e-8	no
-0.0405	0.1964	2.16e-10	MTAG 5e-8	no
0.0318	0.2724	2.404e-08	MTAG 5e-8	no
0.0381	0.4724	7.499e-14	MTAG 5e-8	no
-0.0304	0.4584	5.149e-10	MTAG 5e-8	no
-0.0608	0.1538	7.788e-19	MTAG 5e-8	no
-0.0321	0.449	6.738e-10	MTAG 5e-8	no
-0.0394	0.4914	1.144e-15	MTAG 5e-8	no
0.0557	0.2071	1.172e-19	MTAG 5e-8	no
-0.0588	0.4291	1.947e-32	MTAG 5e-8	no
-0.0341	0.4658	9.277e-12	MTAG 5e-8	no
0.0478	0.1814	4.438e-14	MTAG 5e-8	no
0.0562	0.4117	4.6e-29	MTAG 5e-8	no
-0.0482	0.3414	3.599e-20	MTAG 5e-8	no
-0.0399	0.1658	6.163e-11	MTAG 5e-8	no
0.0282	0.4685	1.653e-08	MTAG 5e-8	no
-0.0393	0.3545	2.252e-14	MTAG 5e-8	no
0.0734	0.06663	1.339e-13	MTAG 5e-8	no
-0.0659	0.1195	3.166e-17	MTAG 5e-8	no
-0.0306	0.2984	9.027e-09	MTAG 5e-8	no
-0.0465	0.1647	2.75e-12	MTAG 5e-8	no
0.1072	0.02833	7.493e-10	MTAG 5e-8	no
-0.0613	0.1539	2.486e-19	MTAG 5e-8	no
-0.0975	0.03235	1.108e-10	MTAG 5e-8	no
0.0601	0.09902	1.911e-11	MTAG 5e-8	no
-0.0979	0.155	2.276e-43	MTAG 5e-8	no
-0.0699	0.1692	2.52e-08	MTAG 5e-8	no
0.0425	0.1499	2.172e-10	MTAG 5e-8	no
-0.0378	0.1939	1.113e-10	MTAG 5e-8	no
0.0409	0.178	9.546e-10	MTAG 5e-8	no
0.0322	0.4687	3.799e-11	MTAG 5e-8	no
-0.04	0.4825	1.942e-08	MTAG 5e-8	no
-0.0372	0.2111	1.222e-10	MTAG 5e-8	no
0.0364	0.4612	1.015e-12	MTAG 5e-8	no
0.033	0.2685	3.738e-09	MTAG 5e-8	no
0.0394	0.2954	3.12e-12	MTAG 5e-8	no
0.0646	0.4058	1.398e-38	MTAG 5e-8	no
-0.0686	0.1696	2.97e-08	MTAG 5e-8	no
0.0363	0.481	2.071e-13	MTAG 5e-8	no
0.0296	0.3585	1.287e-08	MTAG 5e-8	no
0.0565	0.1743	2.19e-16	MTAG 5e-8	no
0.0308	0.4517	1.102e-09	MTAG 5e-8	no
0.0592	0.1896	2.662e-22	MTAG 5e-8	no
0.0326	0.3516	3.214e-09	MTAG 5e-8	no
0.0664	0.1462	4.708e-12	MTAG 5e-8	no
0.0578	0.4913	5.589e-28	MTAG 5e-8	no
-0.0584	0.1524	1.32e-17	MTAG 5e-8	no
-0.073	0.04823	2.662e-09	MTAG 5e-8	no
-0.0608	0.1531	1.131e-18	MTAG 5e-8	no
0.0351	0.3722	2.978e-12	MTAG 5e-8	no
0.0338	0.3538	3.524e-11	MTAG 5e-8	no
-0.0931	0.09252	1.108e-32	MTAG 5e-8	no
0.0468	0.3055	1.893e-14	MTAG 5e-8	no
-0.0339	0.3813	4.331e-11	MTAG 5e-8	no
-0.0316	0.4748	8.356e-11	MTAG 5e-8	no
-0.0575	0.1406	8.086e-16	MTAG 5e-8	no
-0.0367	0.2346	2.172e-11	MTAG 5e-8	no
0.0327	0.3133	7.765e-10	MTAG 5e-8	no
-0.0377	0.2769	9.862e-11	MTAG 5e-8	no
0.0776	0.06675	1.339e-14	MTAG 5e-8	no
-0.0503	0.4932	7.758e-23	MTAG 5e-8	no
-0.0327	0.2705	1.139e-09	MTAG 5e-8	no
0.0548	0.4388	3.078e-29	MTAG 5e-8	no
-0.0433	0.2449	3.702e-13	MTAG 5e-8	no
0.0746	0.07502	1.672e-10	MTAG 5e-8	no
-0.0329	0.2884	5.805e-09	MTAG 5e-8	no
0.0695	0.1857	3.396e-09	MTAG 5e-8	no
0.1095	0.09245	7.314e-29	MTAG 5e-8	no
-0.1236	0.05608	5.11e-31	MTAG 5e-8	no
-0.0494	0.1076	1.856e-10	MTAG 5e-8	no
-0.0587	0.4463	1.35e-28	MTAG 5e-8	no
-0.0414	0.3172	4.558e-14	MTAG 5e-8	no
-0.0388	0.3266	1.813e-13	MTAG 5e-8	no
0.0313	0.4082	4.292e-10	MTAG 5e-8	no
-0.0658	0.3381	1.401e-37	MTAG 5e-8	no
-0.0464	0.1012	4.573e-08	MTAG 5e-8	no
-0.059	0.1538	7.834e-18	MTAG 5e-8	no
-0.0352	0.2814	2.328e-11	MTAG 5e-8	no
-0.0364	0.2101	4.559e-10	MTAG 5e-8	no
-0.0339	0.2934	1.152e-10	MTAG 5e-8	no
0.0416	0.4915	7.883e-17	MTAG 5e-8	no
-0.0619	0.2521	1.954e-26	MTAG 5e-8	no
-0.0628	0.1544	9.869e-12	MTAG 5e-8	no
0.0593	0.1306	1.765e-14	MTAG 5e-8	no
-0.0691	0.06952	6.521e-13	MTAG 5e-8	no
0.1176	0.2734	5.819e-74	MTAG 5e-8	no
-0.0697	0.4863	4.595e-28	MTAG 5e-8	no
1.478	0.0009672	1.052e-24	MTAG 5e-8	no
0.0338	0.2837	1.432e-09	MTAG 5e-8	no
-0.0313	0.419	3.558e-10	MTAG 5e-8	no
-0.0545	0.0724	7.368e-09	MTAG 5e-8	no
-0.0355	0.2502	7.114e-10	MTAG 5e-8	no
0.0592	0.1823	1.628e-20	MTAG 5e-8	no
-0.0608	0.154	9.335e-19	MTAG 5e-8	no
-0.0461	0.494	2.609e-18	MTAG 5e-8	no
0.0308	0.3947	2.668e-09	MTAG 5e-8	no
-0.0447	0.153	5.34e-12	MTAG 5e-8	no
0.0477	0.4119	3.352e-20	MTAG 5e-8	no
-0.0477	0.09818	2.437e-08	MTAG 5e-8	no
0.0517	0.3582	1.747e-23	MTAG 5e-8	no
0.0317	0.3082	5.981e-09	MTAG 5e-8	no
-0.06	0.1998	1.439e-22	MTAG 5e-8	no
0.0426	0.4545	8.578e-17	MTAG 5e-8	no
0.1327	0.0176	2.05e-10	MTAG 5e-8	no
0.0431	0.1272	3.029e-09	MTAG 5e-8	no
-0.0602	0.1537	1.937e-18	MTAG 5e-8	no
-0.1143	0.02689	1.893e-11	MTAG 5e-8	no
0.0369	0.4836	4.416e-13	MTAG 5e-8	no
0.0795	0.4761	3.803e-59	MTAG 5e-8	no
0.0405	0.2499	6.174e-12	MTAG 5e-8	no
0.0296	0.4905	1.938e-08	MTAG 5e-8	no
-0.0948	0.1876	1.111e-54	MTAG 5e-8	no
-0.04	0.1899	5.429e-10	MTAG 5e-8	no
0.0499	0.141	9.414e-13	MTAG 5e-8	no
0.0605	0.1538	1.403e-18	MTAG 5e-8	no
0.0751	0.2379	3.954e-34	MTAG 5e-8	no
-0.063	0.1438	2.645e-20	MTAG 5e-8	no
0.0276	0.4653	2.833e-08	MTAG 5e-8	no
-0.041	0.2161	1.78e-12	MTAG 5e-8	no
0.0629	0.1766	9.568e-12	MTAG 5e-8	no
0.0613	0.1846	3.216e-18	MTAG 5e-8	no
0.0399	0.1449	1.036e-08	MTAG 5e-8	no
0.0717	0.3714	7.15e-33	MTAG 5e-8	no
-0.0492	0.1179	1.565e-12	MTAG 5e-8	no
0.033	0.498	7.289e-12	MTAG 5e-8	no
0.0455	0.1087	1.964e-08	MTAG 5e-8	no
0.0754	0.4379	1.587e-50	MTAG 5e-8	no
-0.0709	0.07794	3.451e-17	MTAG 5e-8	no
-0.0613	0.1537	2.685e-19	MTAG 5e-8	no
-0.0588	0.1756	1.277e-17	MTAG 5e-8	no
0.0433	0.2454	1.473e-11	MTAG 5e-8	no
0.084	0.03997	8.321e-11	MTAG 5e-8	no
-0.0355	0.2675	2.99e-09	MTAG 5e-8	no
0.0332	0.4621	2.346e-09	MTAG 5e-8	no
0.0386	0.1627	7.022e-09	MTAG 5e-8	no
-0.0416	0.404	1.302e-15	MTAG 5e-8	no
0.0808	0.04403	4.198e-09	MTAG 5e-8	no
-0.1533	0.01587	1.526e-13	MTAG 5e-8	no
0.0437	0.1184	9.058e-10	MTAG 5e-8	no
0.0807	0.06003	5e-13	MTAG 5e-8	no
-0.0363	0.2908	2.55e-11	MTAG 5e-8	no
0.0935	0.1864	5.144e-54	MTAG 5e-8	no
0.0414	0.3923	2.214e-16	MTAG 5e-8	no
-0.0304	0.2911	4.298e-08	MTAG 5e-8	no
-0.0305	0.2993	8.072e-09	MTAG 5e-8	no
-0.0311	0.4873	3.874e-09	MTAG 5e-8	no
-0.0821	0.07748	1.146e-18	MTAG 5e-8	no
0.0387	0.2258	3.38e-11	MTAG 5e-8	no
0.0545	0.1322	3.846e-08	MTAG 5e-8	no
-0.0689	0.06932	4.055e-12	MTAG 5e-8	no
-0.0523	0.4986	8.483e-26	MTAG 5e-8	no
0.087	0.068	3.454e-09	MTAG 5e-8	no
0.0603	0.1533	1.603e-18	MTAG 5e-8	no
-0.0526	0.2912	7.499e-24	MTAG 5e-8	no
-0.051	0.4254	1.091e-24	MTAG 5e-8	no
0.2288	0.1183	6.497e-39	MTAG 5e-8	no
0.0294	0.4902	8.838e-10	MTAG 5e-8	no
-0.0687	0.1948	1.896e-30	MTAG 5e-8	no
-0.0358	0.3848	2.466e-11	MTAG 5e-8	no
0.0292	0.4327	6.389e-09	MTAG 5e-8	no
-0.0496	0.3013	4.769e-19	MTAG 5e-8	no
0.0423	0.3473	2.792e-16	MTAG 5e-8	no
0.0472	0.3843	2.637e-19	MTAG 5e-8	no
0.0401	0.3212	1.632e-14	MTAG 5e-8	no
-0.0895	0.09336	2.738e-30	MTAG 5e-8	no
0.0377	0.1698	9.69e-09	MTAG 5e-8	no
0.0434	0.4591	8.994e-18	MTAG 5e-8	no
0.0636	0.09193	2.615e-13	MTAG 5e-8	no
-0.2027	0.006665	1.765e-08	MTAG 5e-8	no
-0.0627	0.1073	1.775e-14	MTAG 5e-8	no
0.0477	0.232	1.949e-17	MTAG 5e-8	no
0.0392	0.1858	2.097e-09	MTAG 5e-8	no
-0.0348	0.2153	8.431e-09	MTAG 5e-8	no
0.0313	0.2833	9.735e-09	MTAG 5e-8	no
0.0282	0.4531	4.38e-08	MTAG 5e-8	no
0.4357	0.005255	2.373e-13	MTAG 5e-8	no
0.028	0.4155	2.663e-08	MTAG 5e-8	no
0.0349	0.4185	1.865e-11	MTAG 5e-8	no
0.1336	0.0189	4.191e-08	MTAG 5e-8	no
0.0428	0.1804	2.316e-11	MTAG 5e-8	no
0.0388	0.4028	1.833e-14	MTAG 5e-8	no
0.0504	0.1061	3.815e-10	MTAG 5e-8	no
-0.0625	0.1343	4.868e-11	MTAG 5e-8	no
-0.0608	0.1357	2.107e-16	MTAG 5e-8	no
0.0285	0.3847	1.027e-08	MTAG 5e-8	no
0.054	0.1459	4.22e-15	MTAG 5e-8	no
-0.0618	0.2995	1.193e-28	MTAG 5e-8	no
0.0718	0.2762	6.512e-36	MTAG 5e-8	no
-0.0391	0.4215	5.925e-15	MTAG 5e-8	no
0.0668	0.4739	2.533e-40	MTAG 5e-8	no
0.346	0.01093	4.749e-17	MTAG 5e-8	no
0.0755	0.3589	3.513e-34	MTAG 5e-8	no
-0.0301	0.4767	2.515e-09	MTAG 5e-8	no
-0.04	0.3185	6.295e-14	MTAG 5e-8	no
-0.0374	0.3469	2.435e-13	MTAG 5e-8	no
-0.0315	0.4932	4.588e-10	MTAG 5e-8	no
0.057	0.1932	6.195e-19	MTAG 5e-8	no
0.0327	0.4576	3.473e-11	MTAG 5e-8	no
-0.0324	0.3096	1.071e-09	MTAG 5e-8	no
0.0431	0.1541	1.067e-10	MTAG 5e-8	no
0.0431	0.4592	5.253e-18	MTAG 5e-8	no
0.0342	0.3361	1.114e-10	MTAG 5e-8	no
0.0382	0.3304	5.105e-13	MTAG 5e-8	no
0.0605	0.155	1.655e-18	MTAG 5e-8	no
0.0326	0.4259	3.288e-10	MTAG 5e-8	no
-0.0318	0.3288	6.188e-09	MTAG 5e-8	no
-0.0442	0.3054	1.12e-15	MTAG 5e-8	no
0.0629	0.1774	1.004e-11	MTAG 5e-8	no
0.0361	0.2084	1.436e-09	MTAG 5e-8	no
-0.069	0.4797	2.09e-41	MTAG 5e-8	no
-0.0283	0.456	6.514e-09	MTAG 5e-8	no
0.0315	0.346	8.784e-10	MTAG 5e-8	no
-0.0553	0.07648	3.135e-09	MTAG 5e-8	no
0.0606	0.1253	4.658e-16	MTAG 5e-8	no
-0.0375	0.1908	2.505e-09	MTAG 5e-8	no
-0.0689	0.1905	2.017e-08	MTAG 5e-8	no
0.0917	0.04219	1.863e-11	MTAG 5e-8	no
-0.0322	0.2849	6.851e-09	MTAG 5e-8	no
0.0581	0.1541	1.378e-17	MTAG 5e-8	no
-0.0374	0.4659	4.586e-14	MTAG 5e-8	no
-0.0285	0.4246	3.189e-08	MTAG 5e-8	no
0.0283	0.4579	9.732e-09	MTAG 5e-8	no
-0.0512	0.4291	4.845e-25	MTAG 5e-8	no
0.0361	0.3871	6.088e-13	MTAG 5e-8	no
0.0276	0.3801	4.268e-08	MTAG 5e-8	no
0.0709	0.07765	4.344e-11	MTAG 5e-8	no
-0.0691	0.07025	5.851e-13	MTAG 5e-8	no
0.0606	0.1539	1.469e-18	MTAG 5e-8	no
0.0611	0.1286	1.897e-16	MTAG 5e-8	no
-0.0697	0.1837	4.475e-09	MTAG 5e-8	no
0.0451	0.3436	2.654e-18	MTAG 5e-8	no
0.0382	0.3071	4.672e-12	MTAG 5e-8	no
0.051	0.1346	2.928e-12	MTAG 5e-8	no
-0.0388	0.2193	7.616e-11	MTAG 5e-8	no
0.0693	0.3487	7.627e-41	MTAG 5e-8	no
0.0271	0.4853	2.107e-08	MTAG 5e-8	no
0.0279	0.4382	4.408e-08	MTAG 5e-8	no
-0.0382	0.1593	5.766e-09	MTAG 5e-8	no
-0.1104	0.02963	4.6e-10	MTAG 5e-8	no
0.0517	0.2684	5.805e-21	MTAG 5e-8	no
0.0389	0.3588	2.492e-14	MTAG 5e-8	no
0.0656	0.1754	1.411e-11	MTAG 5e-8	no
-0.0661	0.3952	1.051e-37	MTAG 5e-8	no
-0.0437	0.3141	5.956e-17	MTAG 5e-8	no
0.1012	0.03007	7.064e-10	MTAG 5e-8	no
0.0606	0.1536	1.151e-18	MTAG 5e-8	no
0.052	0.333	2.237e-22	MTAG 5e-8	no
0.0381	0.185	9.293e-10	MTAG 5e-8	no
-0.0368	0.2138	1.717e-09	MTAG 5e-8	no
-0.0599	0.1671	1.927e-16	MTAG 5e-8	no
-0.0591	0.08006	1.022e-10	MTAG 5e-8	no
0.036	0.3588	3.606e-12	MTAG 5e-8	no
-0.0969	0.0723	1.785e-16	MTAG 5e-8	no
0.1218	0.07594	1.318e-30	MTAG 5e-8	no
0.0353	0.4428	5.066e-12	MTAG 5e-8	no
-0.057	0.09016	8.51e-11	MTAG 5e-8	no
0.0418	0.1221	4.854e-10	MTAG 5e-8	no
0.0356	0.218	7.222e-10	MTAG 5e-8	no
0.0332	0.3948	7.51e-11	MTAG 5e-8	no
-0.0688	0.3053	1.287e-36	MTAG 5e-8	no
0.0279	0.4551	1.814e-08	MTAG 5e-8	no
-0.0342	0.2292	1.254e-08	MTAG 5e-8	no
-0.0996	0.03081	2.578e-11	MTAG 5e-8	no
0.0718	0.3019	3.276e-41	MTAG 5e-8	no
0.0315	0.3179	2.303e-09	MTAG 5e-8	no
0.0394	0.3133	2.025e-12	MTAG 5e-8	no
0.0434	0.3127	1.144e-16	MTAG 5e-8	no
0.0413	0.165	8.26e-11	MTAG 5e-8	no
-0.0667	0.3611	1.958e-34	MTAG 5e-8	no
0.0397	0.3549	1.865e-14	MTAG 5e-8	no
-0.0309	0.4491	9.279e-10	MTAG 5e-8	no
0.0542	0.2653	2.252e-23	MTAG 5e-8	no
0.1217	0.01836	3.038e-09	MTAG 5e-8	no
-0.0481	0.1519	1.141e-11	MTAG 5e-8	no
0.0331	0.3852	1.56e-10	MTAG 5e-8	no
-0.0812	0.0328	1.358e-09	MTAG 5e-8	no
0.0478	0.4153	4.543e-16	MTAG 5e-8	no
-0.0583	0.1031	2.131e-10	MTAG 5e-8	no
0.0579	0.2715	1.514e-23	MTAG 5e-8	no
-0.0292	0.4556	9.824e-09	MTAG 5e-8	no
0.0568	0.1025	2.874e-10	MTAG 5e-8	no
-0.1728	0.013	3.582e-08	MTAG 5e-8	no
-0.0677	0.06509	5.342e-11	MTAG 5e-8	no
0.0311	0.2326	1.631e-08	MTAG 5e-8	no
-0.036	0.2161	6.782e-10	MTAG 5e-8	no
-0.1021	0.1184	7.32e-27	MTAG 5e-8	no
0.0522	0.1106	1.08e-10	MTAG 5e-8	no
0.1245	0.02018	5.333e-09	MTAG 5e-8	no
-0.039	0.299	3.688e-13	MTAG 5e-8	no
0.0361	0.4824	5.372e-11	MTAG 5e-8	no
-0.0514	0.1407	2.148e-11	MTAG 5e-8	no
0.0526	0.07492	5.442e-09	MTAG 5e-8	no
-0.0413	0.1596	5.091e-10	MTAG 5e-8	no
0.0686	0.1237	9.539e-10	MTAG 5e-8	no
-0.0385	0.2125	1.002e-10	MTAG 5e-8	no
-0.1021	0.1669	1.226e-54	MTAG 5e-8	no
-0.0381	0.2906	1.056e-11	MTAG 5e-8	no
-0.1274	0.06638	6.082e-31	MTAG 5e-8	no
-0.0375	0.195	4.252e-09	MTAG 5e-8	no
-0.0362	0.3972	3.222e-13	MTAG 5e-8	no
0.0398	0.173	4.758e-10	MTAG 5e-8	no
-0.0755	0.04504	1.345e-08	MTAG 5e-8	no
-0.0907	0.0223	1.238e-09	MTAG 5e-8	no
-0.0658	0.2197	4.242e-10	MTAG 5e-8	no
0.0411	0.2773	3.156e-13	MTAG 5e-8	no
0.058	0.4302	3.186e-31	MTAG 5e-8	no
0.0284	0.3529	4.33e-08	MTAG 5e-8	no
-0.0385	0.1698	9.955e-09	MTAG 5e-8	no
-0.1184	0.02141	8.183e-12	MTAG 5e-8	no
0.0309	0.3821	8.271e-10	MTAG 5e-8	no
-0.0612	0.1538	3.054e-19	MTAG 5e-8	no
-0.061	0.1538	6.037e-19	MTAG 5e-8	no
-0.0628	0.1542	9.762e-12	MTAG 5e-8	no
-0.052	0.3531	8.553e-23	MTAG 5e-8	no
0.0402	0.3069	7.206e-14	MTAG 5e-8	no
-0.0777	0.2245	8.283e-38	MTAG 5e-8	no
0.0468	0.2392	1.799e-15	MTAG 5e-8	no
0.0657	0.1894	7.412e-22	MTAG 5e-8	no
-0.0564	0.3173	1.424e-21	MTAG 5e-8	no
-0.0343	0.3876	7.573e-12	MTAG 5e-8	no
0.0529	0.2408	7.287e-20	MTAG 5e-8	no
-0.0346	0.4224	3.565e-11	MTAG 5e-8	no
0.0797	0.05947	3.558e-16	MTAG 5e-8	no
-0.1434	0.126	8.582e-60	MTAG 5e-8	no
0.0444	0.1163	2.556e-08	MTAG 5e-8	no
-0.0653	0.4049	3.16e-40	MTAG 5e-8	no
0.9091	0.00133865	6.728e-09	MTAG 5e-8	no
-0.0676	0.1462	2.052e-12	MTAG 5e-8	no
0.0606	0.1539	1.139e-18	MTAG 5e-8	no
0.042	0.3294	8.471e-16	MTAG 5e-8	no
-0.0322	0.3666	5.99e-10	MTAG 5e-8	no
0.034	0.2812	1.166e-09	MTAG 5e-8	no
-0.0591	0.1559	3.01e-19	MTAG 5e-8	no
-0.0427	0.1335	1.419e-08	MTAG 5e-8	no
-0.0674	0.184	2.35e-22	MTAG 5e-8	no
0.0372	0.1766	1.871e-09	MTAG 5e-8	no
0.0532	0.07551	4.069e-08	MTAG 5e-8	no
0.0433	0.1671	2.924e-11	MTAG 5e-8	no
0.081	0.1317	8.896e-28	MTAG 5e-8	no
0.0588	0.1218	1.365e-14	MTAG 5e-8	no
0.1377	0.02208	2.323e-10	MTAG 5e-8	no
-0.05	0.392	4.139e-23	MTAG 5e-8	no
-0.0448	0.155	7.505e-12	MTAG 5e-8	no
0.0303	0.3341	4.854e-09	MTAG 5e-8	no
0.0355	0.428	8.978e-12	MTAG 5e-8	no
-0.0749	0.07505	2.147e-11	MTAG 5e-8	no
-0.0536	0.2931	1.998e-23	MTAG 5e-8	no
0.0423	0.1155	1.721e-08	MTAG 5e-8	no
-0.0359	0.1713	3.993e-08	MTAG 5e-8	no
-0.0385	0.3315	3.078e-13	MTAG 5e-8	no
0.1055	0.180586	4.686e-09	MTAG 5e-8	no
-0.0604	0.1537	1.292e-18	MTAG 5e-8	no
0.0564	0.1632	2.843e-17	MTAG 5e-8	no
0.0288	0.4687	1.513e-08	MTAG 5e-8	no
0.0551	0.1007	7.657e-13	MTAG 5e-8	no
-0.0374	0.1908	2.497e-09	MTAG 5e-8	no
-0.0499	0.1058	3.214e-11	MTAG 5e-8	no
0.0719	0.158	4.103e-22	MTAG 5e-8	no
-0.068	0.1858	5.827e-09	MTAG 5e-8	no
0.0602	0.09824	4.779e-12	MTAG 5e-8	no
-0.115	0.01955	3.43e-10	MTAG 5e-8	no
-0.0739	0.189	1.077e-32	MTAG 5e-8	no
0.0453	0.127	3.707e-10	MTAG 5e-8	no
0.0567	0.2327	3.52e-21	MTAG 5e-8	no
-0.0354	0.4665	4.216e-13	MTAG 5e-8	no
0.0604	0.177	1.648e-18	MTAG 5e-8	no
0.0328	0.3481	8.544e-11	MTAG 5e-8	no
-0.0874	0.05145	3.02e-14	MTAG 5e-8	no
-0.0398	0.1949	4.179e-10	MTAG 5e-8	no
-0.0687	0.09616	3.774e-16	MTAG 5e-8	no
0.0282	0.3594	3.227e-08	MTAG 5e-8	no
0.0372	0.3142	4.709e-12	MTAG 5e-8	no
-0.0283	0.3692	2.658e-08	MTAG 5e-8	no
0.0352	0.3769	1.587e-12	MTAG 5e-8	no
0.1406	0.0176	1.408e-10	MTAG 5e-8	no
-0.0803	0.1942	8.397e-33	MTAG 5e-8	no
-0.0681	0.1854	4.752e-25	MTAG 5e-8	no
-0.0799	0.1384	2.142e-09	MTAG 5e-8	no
-0.0878	0.2391	1.385e-52	MTAG 5e-8	no
-0.0709	0.08368	3.698e-12	MTAG 5e-8	no
0.0372	0.2201	1.238e-10	MTAG 5e-8	no
-0.0435	0.1632	9.545e-10	MTAG 5e-8	no
-0.0402	0.1314	4.188e-08	MTAG 5e-8	no
0.0462	0.1479	3.601e-12	MTAG 5e-8	no
-0.0369	0.1933	2.85e-09	MTAG 5e-8	no
0.3246	0.006125	8.551e-13	MTAG 5e-8	no
-0.0664	0.2411	2.227e-23	MTAG 5e-8	no
0.068	0.1698	2.127e-12	MTAG 5e-8	no
-0.0551	0.2293	6.459e-22	MTAG 5e-8	no
0.0366	0.4553	1.184e-12	MTAG 5e-8	no
-0.0338	0.4474	3.764e-12	MTAG 5e-8	no
0.0617	0.1211	7.09e-17	MTAG 5e-8	no
0.0383	0.3437	4.64e-09	MTAG 5e-8	no
-0.0671	0.3037	1.281e-34	MTAG 5e-8	no
-0.055	0.39	1.163e-25	MTAG 5e-8	no
-0.0593	0.1789	1.383e-22	MTAG 5e-8	no
-0.0505	0.1127	9.573e-13	MTAG 5e-8	no
0.0622	0.08651	3.007e-13	MTAG 5e-8	no
-0.0331	0.4982	7.204e-12	MTAG 5e-8	no
0.0324	0.4096	2.548e-10	MTAG 5e-8	no
0.0983	0.04688	4.479e-16	MTAG 5e-8	no
0.0516	0.2414	1.254e-18	MTAG 5e-8	no
0.036	0.445	4.823e-13	MTAG 5e-8	no
0.0331	0.4831	1.9e-08	MTAG 5e-8	no
0.0381	0.2655	6.469e-12	MTAG 5e-8	no
0.0312	0.4923	3.995e-10	MTAG 5e-8	no
-0.0289	0.3423	7.978e-09	MTAG 5e-8	no
0.0604	0.1538	1.533e-18	MTAG 5e-8	no
-0.0393	0.2392	1.955e-12	MTAG 5e-8	no
0.0398	0.3229	4.334e-14	MTAG 5e-8	no
0.0565	0.09816	2.522e-13	MTAG 5e-8	no
-0.0412	0.2668	5.495e-14	MTAG 5e-8	no
-0.0289	0.488	2.975e-08	MTAG 5e-8	no
0.0511	0.07472	7.3e-09	MTAG 5e-8	no
0.0511	0.225	9.593e-18	MTAG 5e-8	no
0.0484	0.3789	6.448e-22	MTAG 5e-8	no
0.029	0.3397	2.756e-08	MTAG 5e-8	no
0.0606	0.1539	1.241e-18	MTAG 5e-8	no
-0.0384	0.3976	5.012e-10	MTAG 5e-8	no
-0.2005	0.01648	3.453e-13	MTAG 5e-8	no
